pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA_x,HODESH_TEUNA_x,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SHNAT_TEUNA_y,HODESH_TEUNA_y,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS
2023052212,1,1,1,4000,1080,599,,18380336,,,,,11,2023,3,28,1,4,5,3,0,3,5,9,0,3,1,1,2,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,202120,744316,2,3,2023,3,3,0,5,1,17,5,4000,3,9,2,2,3,31,311,0,13,1,1,
2023052224,1,1,1,1139,287,293,,8340197,,,,,12,2023,3,18,67,4,1,7,0,2,5,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,242,0,16,1,226990,757473,1,2,2023,3,2,1968,17,1,14,4,516,3,2,1,2,2,24,242,99,27,1,3,
2023052224,1,1,1,1139,287,293,,8340197,,,,,12,2023,3,18,67,4,1,7,0,2,5,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,242,0,16,1,226990,757473,1,3,2023,3,3,0,15,2,14,4,516,2,3,1,2,2,24,242,99,27,1,3,
2023052224,1,1,1,1139,287,293,,8340197,,,,,12,2023,3,18,67,4,1,7,0,2,5,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,242,0,16,1,226990,757473,2,1,2023,3,1,2021,4,2,1,1,1139,0,0,8,1,2,24,242,0,16,1,,
2023052227,1,1,1,1200,619,630,,780201,,,,,52,2023,2,4,41,4,1,7,0,3,8,8,0,3,3,1,3,3,1,6,2,2,1,9,9,0,0,9,4,43,431,0,15,1,200279,643130,1,1,2023,2,2,2018,8,2,1,1,1200,3,2,1,1,4,43,431,0,15,1,,
2023052230,1,1,1,7100,475,437,,360003,,,,,38,2023,2,17,53,4,1,6,0,3,2,8,0,5,1,1,3,3,1,5,9,1,9,9,9,0,0,9,6,61,614,0,14,1,161061,619352,1,2,2023,2,1,1994,12,1,1,5,4000,0,0,8,1,3,31,311,0,13,1,,
2023052230,1,1,1,7100,475,437,,360003,,,,,38,2023,2,17,53,4,1,6,0,3,2,8,0,5,1,1,3,3,1,5,9,1,9,9,9,0,0,9,6,61,614,0,14,1,161061,619352,2,1,2023,2,2,1983,12,1,1,1,7100,3,2,1,1,6,61,614,0,14,1,,
2023052233,1,1,1,7900,178,186,,11850011,,,,,51,2023,7,2,32,4,1,1,1,3,1,9,3,0,1,1,5,3,1,2,1,1,9,9,9,3,3,1,4,42,422,0,13,1,188360,667796,0,1,2023,7,3,0,6,2,,5,7900,3,1,9,1,4,42,422,0,13,1,,
2023052233,1,1,1,7900,178,186,,11850011,,,,,51,2023,7,2,32,4,1,1,1,3,1,9,3,0,1,1,5,3,1,2,1,1,9,9,9,3,3,1,4,42,422,0,13,1,188360,667796,1,2,2023,7,1,1986,12,2,1,1,8600,0,0,8,1,5,51,512,0,14,1,,
2023052237,1,1,1,8300,271,233,,18110008,,,,,52,2023,4,3,84,4,5,2,1,3,2,9,0,3,3,1,3,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180316,651500,1,1,2023,4,1,2014,6,1,1,1,8500,0,0,8,1,4,43,432,0,15,1,,
2023052237,1,1,1,8300,271,233,,18110008,,,,,52,2023,4,3,84,4,5,2,1,3,2,9,0,3,3,1,3,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180316,651500,2,3,2023,4,2,2009,7,1,1,1,3616,3,2,1,1,7,76,760,0,16,1,,
2023052237,1,1,1,8300,271,233,,18110008,,,,,52,2023,4,3,84,4,5,2,1,3,2,9,0,3,3,1,3,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180316,651500,3,2,2023,4,1,0,99,0,1,5,0,0,0,8,1,,99,,,,1,,
2023052266,1,1,1,3000,1308,1337,,13670412,,,,,61,2023,2,22,78,4,5,4,1,3,1,8,1,0,1,1,2,4,3,2,1,1,9,9,9,1,4,1,1,11,111,0,12,1,218903,629254,0,1,2023,2,3,0,3,2,,5,3000,3,1,9,1,1,11,111,0,12,1,,
2023052266,1,1,1,3000,1308,1337,,13670412,,,,,61,2023,2,22,78,4,5,4,1,3,1,8,1,0,1,1,2,4,3,2,1,1,9,9,9,1,4,1,1,11,111,0,12,1,218903,629254,1,2,2023,2,1,0,99,0,8,2,0,0,0,8,1,,99,,,,1,,
2023052279,1,1,1,246,104,109,,610007,,,,,34,2023,12,13,72,4,5,4,0,3,2,8,3,0,1,1,2,3,3,6,2,2,9,9,9,0,0,9,6,62,621,0,16,1,161008,592591,1,2,2023,12,1,1971,15,1,1,1,246,0,0,8,1,6,62,621,0,16,1,,
2023052279,1,1,1,246,104,109,,610007,,,,,34,2023,12,13,72,4,5,4,0,3,2,8,3,0,1,1,2,3,3,6,2,2,9,9,9,0,0,9,6,62,621,0,16,1,161008,592591,2,1,2023,12,2,2017,5,1,1,1,246,3,2,1,1,6,62,621,0,16,1,,
2023052310,1,1,1,6800,175,184,,13290041,,,,,12,2023,1,16,75,4,5,2,0,2,2,8,3,0,1,1,2,3,3,6,1,1,2,2,9,0,0,9,3,31,311,0,15,1,213036,745647,1,1,2023,1,2,1995,12,2,1,1,8900,2,2,1,2,2,24,241,0,26,1,1,
2023052310,1,1,1,6800,175,184,,13290041,,,,,12,2023,1,16,75,4,5,2,0,2,2,8,3,0,1,1,2,3,3,6,1,1,2,2,9,0,0,9,3,31,311,0,15,1,213036,745647,2,2,2023,1,2,1993,11,2,1,1,6800,3,2,1,1,3,31,311,0,15,1,,
2023052310,1,1,1,6800,175,184,,13290041,,,,,12,2023,1,16,75,4,5,2,0,2,2,8,3,0,1,1,2,3,3,6,1,1,2,2,9,0,0,9,3,31,311,0,15,1,213036,745647,2,3,2023,1,3,0,3,2,1,1,6800,3,3,1,1,3,31,311,0,15,1,,
2023052330,1,1,1,7400,996,,,,,,,,51,2023,3,17,29,4,1,6,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185396,689083,1,1,2023,3,1,1990,13,2,1,5,7400,0,0,8,1,4,41,411,0,13,1,,
2023052330,1,1,1,7400,996,,,,,,,,51,2023,3,17,29,4,1,6,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185396,689083,2,2,2023,3,2,2015,12,2,1,5,7400,3,2,1,3,4,41,411,0,13,1,,
2023052382,1,1,1,2600,572,372,,8370004,,,,,33,2023,10,16,42,4,1,2,0,3,1,8,0,4,1,0,3,3,1,7,1,1,9,9,9,3,3,2,6,62,625,0,15,1,193483,386245,0,1,2023,10,3,0,14,1,,5,2600,3,1,9,1,6,62,625,0,15,1,,
2023052382,1,1,1,2600,572,372,,8370004,,,,,33,2023,10,16,42,4,1,2,0,3,1,8,0,4,1,0,3,3,1,7,1,1,9,9,9,3,3,2,6,62,625,0,15,1,193483,386245,1,2,2023,10,1,1983,13,2,1,1,2600,0,0,8,1,6,62,625,0,15,1,,
2023052397,1,1,1,6100,103,104,,120011,,,,,20,2023,5,17,26,4,1,4,1,3,1,8,0,2,1,1,2,3,1,2,1,1,9,9,9,3,4,9,5,51,512,0,13,1,183994,667272,0,1,2023,5,3,0,4,1,,5,6100,3,1,9,1,5,51,512,0,13,1,,
2023052397,1,1,1,6100,103,104,,120011,,,,,20,2023,5,17,26,4,1,4,1,3,1,8,0,2,1,1,2,3,1,2,1,1,9,9,9,3,4,9,5,51,512,0,13,1,183994,667272,1,2,2023,5,1,1993,10,1,10,2,8600,0,0,8,1,5,51,512,0,14,1,,
2023052423,1,1,1,6700,115,111,,350001,,,,,12,2023,9,22,88,4,5,6,9,2,8,9,0,3,1,1,2,4,3,,1,1,2,9,9,0,0,9,2,22,221,0,16,1,250159,744643,1,1,2023,9,2,2020,5,1,1,5,509,2,2,1,2,2,23,237,99,26,1,3,
2023052424,1,1,1,70,189,340,,9020052,,,,,38,2023,2,10,56,4,1,6,1,3,2,9,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165772,632672,1,2,2023,2,2,2000,9,1,12,5,70,3,2,1,1,6,61,613,0,13,1,,
2023052424,1,1,1,70,189,340,,9020052,,,,,38,2023,2,10,56,4,1,6,1,3,2,9,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165772,632672,2,1,2023,2,2,2015,12,2,1,5,70,3,2,1,1,6,61,613,0,13,1,,
2023052471,1,1,1,5000,2378,2215,,13530713,,,,,20,2023,6,15,37,4,1,5,1,3,1,9,1,0,1,1,2,3,1,2,1,1,9,9,6,9,0,9,5,51,511,0,13,1,178506,662471,0,2,2023,6,3,0,8,2,,5,8600,3,1,9,1,5,51,512,0,14,1,,
2023052471,1,1,1,5000,2378,2215,,13530713,,,,,20,2023,6,15,37,4,1,5,1,3,1,9,1,0,1,1,2,3,1,2,1,1,9,9,6,9,0,9,5,51,511,0,13,1,178506,662471,1,1,2023,6,1,2015,6,1,1,5,70,0,0,8,1,6,61,613,0,13,1,,
2023052471,1,1,1,5000,2378,2215,,13530713,,,,,20,2023,6,15,37,4,1,5,1,3,1,9,1,0,1,1,2,3,1,2,1,1,9,9,6,9,0,9,5,51,511,0,13,1,178506,662471,1,3,2023,6,3,0,6,2,1,5,70,3,3,8,1,6,61,613,0,13,1,,
2023052504,1,1,1,70,165,580,,8670001,,,,,38,2023,1,4,60,4,1,4,1,3,2,8,0,5,3,1,3,5,1,2,9,1,9,9,9,0,0,9,6,61,613,0,13,1,166607,632785,1,1,2023,1,2,1991,12,2,1,1,70,3,2,1,1,6,61,613,0,13,1,,
2023052504,1,1,1,70,165,580,,8670001,,,,,38,2023,1,4,60,4,1,4,1,3,2,8,0,5,3,1,3,5,1,2,9,1,9,9,9,0,0,9,6,61,613,0,13,1,166607,632785,2,2,2023,1,2,1991,15,1,1,1,8300,3,2,1,1,4,44,442,0,13,1,,
2023052581,1,1,1,7900,1179,360,,11770121,,,,,51,2023,2,5,25,4,5,1,1,3,2,9,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186980,665484,1,2,2023,2,2,1990,11,1,1,5,0,3,2,1,1,,99,,,,1,,
2023052581,1,1,1,7900,1179,360,,11770121,,,,,51,2023,2,5,25,4,5,1,1,3,2,9,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186980,665484,2,1,2023,2,2,1969,17,1,1,5,229,3,2,1,1,4,42,422,0,16,1,,
2023052647,1,1,1,70,128,256,,7630003,,,,,38,2023,6,2,74,4,1,6,0,3,1,9,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,166282,634793,0,2,2023,6,3,0,13,1,,5,70,3,1,9,1,6,61,613,0,13,1,,
2023052647,1,1,1,70,128,256,,7630003,,,,,38,2023,6,2,74,4,1,6,0,3,1,9,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,166282,634793,1,1,2023,6,1,2016,5,1,1,5,70,0,0,8,1,6,61,613,0,13,1,,
2023052662,1,1,1,5000,1554,1526,,230624,,,,,20,2023,5,27,12,4,5,7,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179799,663059,1,2,2023,5,1,0,99,0,1,5,0,0,0,8,1,,99,,,,1,,
2023052662,1,1,1,5000,1554,1526,,230624,,,,,20,2023,5,27,12,4,5,7,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179799,663059,2,1,2023,5,3,0,7,1,1,5,0,3,3,1,3,,99,,,,1,,
2023052662,1,1,1,5000,1554,1526,,230624,,,,,20,2023,5,27,12,4,5,7,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179799,663059,2,3,2023,5,2,2014,6,2,1,5,0,3,2,1,3,,99,,,,1,,
2023052689,1,1,1,3000,5149,4762,,28440715,,,,,61,2023,6,26,91,4,5,2,1,3,2,9,3,0,1,1,2,5,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222454,637147,1,3,2023,6,2,2013,7,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023052689,1,1,1,3000,5149,4762,,28440715,,,,,61,2023,6,26,91,4,5,2,1,3,2,9,3,0,1,1,2,5,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222454,637147,2,1,2023,6,3,0,7,2,1,1,3000,3,3,3,1,1,11,111,0,12,1,,
2023052689,1,1,1,3000,5149,4762,,28440715,,,,,61,2023,6,26,91,4,5,2,1,3,2,9,3,0,1,1,2,5,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222454,637147,2,2,2023,6,1,2018,8,1,1,1,6100,0,0,8,1,5,51,512,0,13,1,,
2023052800,1,1,1,7400,946,609,,9970053,,,,,51,2023,3,21,58,4,1,3,0,3,4,9,0,3,1,1,5,3,1,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186559,688281,1,1,2023,3,2,0,13,1,23,5,7400,3,8,1,3,4,41,411,0,13,1,,
2023052800,1,1,1,7400,946,609,,9970053,,,,,51,2023,3,21,58,4,1,3,0,3,4,9,0,3,1,1,5,3,1,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186559,688281,2,2,2023,3,1,0,99,0,17,5,0,0,0,8,1,,99,,,,1,,
2023052870,1,1,1,874,123,142,,570031,,,,,14,2023,12,25,67,4,5,2,0,3,1,8,0,3,1,1,2,3,6,1,2,2,9,9,9,3,3,1,2,23,237,0,16,1,222720,731405,0,2,2023,12,3,0,14,2,,5,874,3,1,9,3,2,23,237,0,16,1,,
2023052870,1,1,1,874,123,142,,570031,,,,,14,2023,12,25,67,4,5,2,0,3,1,8,0,3,1,1,2,3,6,1,2,2,9,9,9,3,3,1,2,23,237,0,16,1,222720,731405,1,1,2023,12,1,1996,14,1,1,1,874,0,0,8,3,2,23,237,0,16,1,,
2023052898,1,1,1,3000,1121,1096,,24020251,,,,,61,2023,6,14,44,4,1,4,1,3,2,9,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217794,631209,1,1,2023,6,2,2016,6,2,19,2,3603,3,4,1,1,7,76,760,76,37,1,,
2023052898,1,1,1,3000,1121,1096,,24020251,,,,,61,2023,6,14,44,4,1,4,1,3,2,9,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217794,631209,2,2,2023,6,1,1983,12,1,1,1,922,0,0,8,1,3,31,311,99,17,1,,
2023052933,1,1,1,4000,161,168,,16630121,,,,,12,2023,11,30,61,4,1,5,0,3,1,9,3,0,1,0,1,2,11,1,1,1,9,9,9,3,3,1,3,31,311,0,13,1,206577,747180,0,1,2023,11,3,0,15,1,,5,4000,3,1,9,1,3,31,311,0,13,1,,
2023052933,1,1,1,4000,161,168,,16630121,,,,,12,2023,11,30,61,4,1,5,0,3,1,9,3,0,1,0,1,2,11,1,1,1,9,9,9,3,3,1,3,31,311,0,13,1,206577,747180,1,2,2023,11,1,1974,14,1,1,5,0,0,0,8,1,,99,,,,1,,
2023052954,1,1,1,5000,705,711,,7870341,,,,,20,2023,8,29,4,4,5,3,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178972,665433,1,1,2023,8,2,2009,7,1,19,5,5000,3,4,1,1,5,51,511,0,13,1,,
2023052954,1,1,1,5000,705,711,,7870341,,,,,20,2023,8,29,4,4,5,3,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178972,665433,2,2,2023,8,1,0,99,0,21,5,0,0,0,8,1,,99,,,,1,,
2023052972,1,1,1,5000,2658,2632,,18010924,,,,,20,2023,7,17,53,4,1,2,1,2,2,8,1,0,1,3,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180913,662336,1,2,2023,7,2,0,3,2,8,4,5000,2,4,1,1,5,51,511,0,13,1,2,
2023052972,1,1,1,5000,2658,2632,,18010924,,,,,20,2023,7,17,53,4,1,2,1,2,2,8,1,0,1,3,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180913,662336,2,1,2023,7,1,1965,16,1,12,1,5000,0,0,8,1,5,51,511,0,13,1,,
2023052996,1,1,1,3000,4791,4753,,25750735,,,,,61,2023,4,16,73,4,1,1,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,222615,637359,0,2,2023,4,3,0,3,2,,5,3000,3,1,9,1,1,11,111,0,12,1,,
2023052996,1,1,1,3000,4791,4753,,25750735,,,,,61,2023,4,16,73,4,1,1,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,222615,637359,0,3,2023,4,3,0,3,2,,5,3000,3,1,9,1,1,11,111,0,12,1,,
2023052996,1,1,1,3000,4791,4753,,25750735,,,,,61,2023,4,16,73,4,1,1,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,222615,637359,1,1,2023,4,1,2016,7,1,1,1,3000,0,0,8,2,1,11,111,0,12,1,,
2023053005,1,1,1,9000,925,917,,8640022,,,,,34,2023,6,12,30,4,1,2,0,3,2,8,1,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179924,572266,1,1,2023,6,2,2013,8,1,11,1,9000,3,2,1,1,6,62,623,0,13,1,,
2023053005,1,1,1,9000,925,917,,8640022,,,,,34,2023,6,12,30,4,1,2,0,3,2,8,1,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179924,572266,2,2,2023,6,2,2009,8,1,24,1,9000,3,2,1,1,6,62,623,0,13,1,,
2023053011,1,1,1,6200,310,508,,8040033,,,,,20,2023,1,29,3,4,5,1,1,3,2,8,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176816,658103,1,2,2023,1,2,2001,11,2,1,1,6600,3,2,1,3,5,51,513,0,14,1,,
2023053011,1,1,1,6200,310,508,,8040033,,,,,20,2023,1,29,3,4,5,1,1,3,2,8,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176816,658103,2,1,2023,1,2,2020,5,1,1,1,8300,3,2,1,1,4,44,442,0,13,1,,
2023053027,1,1,1,5000,2242,2239,,60816,,,,,20,2023,3,6,32,2,1,2,1,3,4,9,1,0,1,0,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179323,663130,1,2,2023,3,1,1976,13,1,12,5,5000,0,0,8,1,5,51,511,0,13,1,,
2023053027,1,1,1,5000,2242,2239,,60816,,,,,20,2023,3,6,32,2,1,2,1,3,4,9,1,0,1,0,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179323,663130,2,1,2023,3,2,0,7,1,23,5,0,3,8,1,1,,99,,,,1,,
2023053032,1,1,1,8400,6567,,,,,,,,52,2023,11,30,65,4,1,5,1,3,2,9,0,4,1,1,5,3,1,2,1,1,9,9,9,0,0,9,4,44,441,0,14,2,181943,644379,1,2,2023,11,1,2014,7,2,1,5,8400,0,0,8,1,4,44,441,0,14,1,,
2023053032,1,1,1,8400,6567,,,,,,,,52,2023,11,30,65,4,1,5,1,3,2,9,0,4,1,1,5,3,1,2,1,1,9,9,9,0,0,9,4,44,441,0,14,2,181943,644379,2,1,2023,11,2,1988,11,1,19,5,8300,3,4,1,1,4,44,442,0,13,1,,
2023053035,1,1,1,4000,635,658,,9000422,,,,,11,2023,10,9,55,4,1,2,1,2,1,8,0,5,1,1,2,3,1,2,1,1,9,9,9,3,4,1,3,31,311,0,13,1,199105,745489,0,2,2023,10,3,0,18,2,,5,4000,2,1,9,1,3,31,311,0,13,1,,
2023053035,1,1,1,4000,635,658,,9000422,,,,,11,2023,10,9,55,4,1,2,1,2,1,8,0,5,1,1,2,3,1,2,1,1,9,9,9,3,4,1,3,31,311,0,13,1,199105,745489,1,1,2023,10,1,1973,15,2,1,5,0,0,0,8,1,,99,,,,1,,
2023053060,1,1,1,4000,1031,1051,,250623,,,,,11,2023,4,23,47,4,1,1,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201665,743173,1,2,2023,4,2,2018,6,2,1,1,4000,3,2,1,1,3,31,311,0,13,1,,
2023053060,1,1,1,4000,1031,1051,,250623,,,,,11,2023,4,23,47,4,1,1,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201665,743173,2,1,2023,4,2,1986,11,1,24,5,325,3,2,1,1,2,24,244,4,33,1,,
2023053069,1,1,1,6200,508,311,,8000033,,,,,20,2023,3,30,69,4,1,5,9,2,3,9,1,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176340,656873,1,1,2023,3,2,0,12,1,23,2,5000,2,8,1,1,5,51,511,0,13,1,,
2023053069,1,1,1,6200,508,311,,8000033,,,,,20,2023,3,30,69,4,1,5,9,2,3,9,1,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176340,656873,2,2,2023,3,1,1995,10,1,1,5,3000,0,0,8,2,1,11,111,0,12,1,,
2023053072,1,1,1,9000,701,1410,,11400522,,,,,34,2023,11,6,76,4,5,2,1,2,5,9,0,3,3,0,0,3,4,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,1,1,2023,11,3,0,4,2,1,5,9000,3,3,1,1,6,62,623,0,13,1,,
2023053072,1,1,1,9000,701,1410,,11400522,,,,,34,2023,11,6,76,4,5,2,1,2,5,9,0,3,3,0,0,3,4,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,1,2,2023,11,2,1996,13,1,1,5,9000,2,2,1,1,6,62,623,0,13,1,1,
2023053072,1,1,1,9000,701,1410,,11400522,,,,,34,2023,11,6,76,4,5,2,1,2,5,9,0,3,3,0,0,3,4,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669,2,3,2023,11,2,2012,6,1,1,5,1268,3,2,1,1,6,62,623,99,17,1,,
2023053093,1,1,1,7100,1115,653,,9930002,,,,,38,2023,12,18,88,4,5,2,1,3,2,8,0,3,3,1,4,3,3,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,1,2,2023,12,2,2021,4,1,1,1,1098,3,2,1,1,6,61,611,34,19,1,,
2023053093,1,1,1,7100,1115,653,,9930002,,,,,38,2023,12,18,88,4,5,2,1,3,2,8,0,3,3,1,4,3,3,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947,2,1,2023,12,1,1997,14,2,1,1,7100,0,0,8,1,6,61,614,0,14,1,,
2023053130,1,1,1,8700,229,252,,9880008,,,,,51,2023,1,5,60,4,1,5,0,3,1,8,3,0,1,1,3,3,1,1,1,9,9,9,9,3,3,9,4,42,421,0,15,1,187926,676134,0,2,2023,1,3,0,4,2,,5,8700,3,1,9,1,4,42,421,0,15,1,,
2023053130,1,1,1,8700,229,252,,9880008,,,,,51,2023,1,5,60,4,1,5,0,3,1,8,3,0,1,1,3,3,1,1,1,9,9,9,9,3,3,9,4,42,421,0,15,1,187926,676134,1,1,2023,1,1,1968,15,1,1,5,8700,0,0,8,1,4,42,421,0,15,1,,
2023053151,1,1,1,6600,106,107,,190011,,,,,20,2023,3,13,29,4,1,2,0,3,1,8,0,3,1,1,2,1,2,1,1,1,9,9,9,3,3,9,5,51,513,0,14,1,181321,657537,0,1,2023,3,3,0,10,2,,5,7200,3,1,9,1,4,44,442,0,15,1,,
2023053151,1,1,1,6600,106,107,,190011,,,,,20,2023,3,13,29,4,1,2,0,3,1,8,0,3,1,1,2,1,2,1,1,1,9,9,9,3,3,9,5,51,513,0,14,1,181321,657537,1,2,2023,3,1,1977,14,1,11,5,6600,0,0,8,1,5,51,513,0,14,1,,
2023053165,1,1,1,5000,1229,1227,,140523,,,,,20,2023,3,31,5,4,5,6,0,2,3,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178306,664158,1,2,2023,3,1,2020,5,2,1,5,6400,0,0,8,1,5,51,511,0,14,1,,
2023053165,1,1,1,5000,1229,1227,,140523,,,,,20,2023,3,31,5,4,5,6,0,2,3,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178306,664158,2,1,2023,3,2,2023,7,2,15,5,5000,2,6,1,1,5,51,511,0,13,1,,
2023053271,1,1,1,4000,608,775,,210412,,,,,11,2023,9,1,47,4,1,6,0,3,1,8,0,5,1,1,2,5,1,1,1,1,9,9,9,3,3,2,3,31,311,0,13,1,199857,742987,0,1,2023,9,3,0,16,2,,5,4000,3,1,9,1,3,31,311,0,13,1,,
2023053271,1,1,1,4000,608,775,,210412,,,,,11,2023,9,1,47,4,1,6,0,3,1,8,0,5,1,1,2,5,1,1,1,1,9,9,9,3,3,2,3,31,311,0,13,1,199857,742987,1,2,2023,9,1,1982,12,1,1,1,4000,0,0,8,1,3,31,311,0,13,1,,
2023053284,1,1,1,5000,1103,1266,,50554,,,,,20,2023,9,6,61,4,1,4,1,3,2,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179066,663653,1,1,2023,9,2,2004,8,1,21,5,5000,3,8,1,1,5,51,511,0,13,1,,
2023053284,1,1,1,5000,1103,1266,,50554,,,,,20,2023,9,6,61,4,1,4,1,3,2,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179066,663653,2,2,2023,9,1,1975,15,1,1,1,5000,0,0,8,1,5,51,511,0,13,1,,
2023053289,1,1,1,3000,4340,4194,,24260723,,,,,61,2023,5,26,91,1,5,6,0,3,2,9,3,0,1,1,2,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222858,633835,1,2,2023,5,2,2024,4,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023053289,1,1,1,3000,4340,4194,,24260723,,,,,61,2023,5,26,91,1,5,6,0,3,2,9,3,0,1,1,2,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222858,633835,2,1,2023,5,2,2007,8,2,1,1,1200,3,2,1,1,4,43,431,0,15,1,,
